,id,group_id,description,cost,currency_code,category,id,first_name,created_at,updated_at
0,43357520,51843802,Pop corn ,6.59,USD,General,43357520,Meet,2023-07-31T02:18:47Z,2023-07-31T02:18:47Z
1,43357520,51843802,From TCL,5.33,USD,General,43357520,Meet,2023-07-31T02:18:17Z,2023-07-31T02:18:17Z
2,43357520,51843802,To TCL,5.75,USD,General,43357520,Meet,2023-07-31T02:17:56Z,2023-07-31T02:17:56Z
3,43357520,51843802,Movie ,23.75,USD,Movies,43357520,Meet,2023-07-31T02:14:15Z,2023-07-31T02:14:15Z
4,32703372,30109179,Paneer,4.0,USD,General,32703372,yashdani,2023-07-26T04:36:11Z,2023-07-26T04:36:11Z
5,32703372,30109179,Roti,5.0,USD,Dining out,32703372,yashdani,2023-07-26T04:35:58Z,2023-07-26T04:35:58Z
6,32703372,30109179,Moong dal,4.0,USD,General,32703372,yashdani,2023-07-26T04:35:44Z,2023-07-26T04:35:44Z
7,32703372,30109179,Butter,1.3,USD,Groceries,32703372,yashdani,2023-07-25T17:18:01Z,2023-07-25T17:18:01Z
8,32703372,30109179,Bread,1.0,USD,Groceries,32703372,yashdani,2023-07-25T17:17:47Z,2023-07-25T17:17:47Z
9,32703372,30109179,Naan,2.0,USD,General,32703372,yashdani,2023-07-25T17:17:01Z,2023-07-25T17:17:01Z
10,32703372,30109179,Yogurt,2.0,USD,Groceries,32703372,yashdani,2023-07-25T17:16:51Z,2023-07-25T17:16:51Z
11,46379417,30109179,Potato,1.87,USD,Groceries,46379417,swapnilarya68,2023-08-23T06:40:15Z,2023-08-23T06:41:12Z
12,46379417,30109179,Sparkling ice,2.5,USD,General,46379417,swapnilarya68,2023-08-23T06:39:14Z,2023-08-23T06:41:02Z
13,46379417,30109179,Tomatoes,1.54,USD,General,46379417,swapnilarya68,2023-08-23T06:38:44Z,2023-08-23T06:41:28Z
14,46379417,30109179,Basil,1.16,USD,General,46379417,swapnilarya68,2023-08-23T06:38:21Z,2023-08-23T06:39:29Z
15,46379417,30109179,Parmesan,1.34,USD,General,46379417,swapnilarya68,2023-08-23T06:37:56Z,2023-08-23T06:41:37Z
16,46379417,30109179,Strawberries,1.74,USD,General,46379417,swapnilarya68,2023-08-23T06:37:24Z,2023-08-23T06:37:24Z
17,43357520,30109179,Onion ,0.67,USD,Groceries,43357520,Meet,2023-07-25T04:12:54Z,2023-07-25T04:12:54Z
18,43357520,30109179,Spinach,2.49,USD,General,43357520,Meet,2023-07-25T04:12:42Z,2023-07-25T04:12:42Z
19,43357520,30109179,Mixed vegetables ,1.39,USD,Groceries,43357520,Meet,2023-07-25T04:12:29Z,2023-07-25T04:12:29Z
20,43357520,30109179,Tomato ,1.94,USD,Groceries,43357520,Meet,2023-07-25T04:12:08Z,2023-07-25T04:12:08Z
21,43357520,30109179,Okra,0.95,USD,General,43357520,Meet,2023-07-25T04:11:53Z,2023-07-25T04:11:53Z
22,43357520,30109179,Banana,1.84,USD,Groceries,43357520,Meet,2023-07-25T04:11:33Z,2023-07-25T04:11:33Z
23,43357520,30109179,Olive oil ,5.2,USD,Groceries,43357520,Meet,2023-07-25T04:10:45Z,2023-07-25T04:10:45Z
24,43357520,30109179,Pizza stuff,5.5,USD,Dining out,43357520,Meet,2023-07-25T04:02:26Z,2023-07-25T04:04:52Z
25,43357520,30109179,Cheese ,1.66,USD,Groceries,43357520,Meet,2023-07-25T04:01:57Z,2023-07-25T04:04:40Z
26,32703372,30109179,Roti,7.5,USD,Dining out,32703372,yashdani,2023-07-17T09:20:15Z,2023-07-17T09:20:15Z
27,32703372,30109179,Paneer,4.0,USD,General,32703372,yashdani,2023-07-17T09:19:55Z,2023-07-17T09:19:55Z
28,32703372,30109179,Tofu,0.89,USD,General,32703372,yashdani,2023-07-15T20:29:48Z,2023-07-15T20:29:48Z
29,32703372,30109179,Onion,1.8,USD,Groceries,32703372,yashdani,2023-07-14T08:18:16Z,2023-07-14T08:18:16Z
30,32703372,30109179,Tomato,1.73,USD,Groceries,32703372,yashdani,2023-07-14T08:18:06Z,2023-07-14T08:18:06Z
31,32703372,,Protein bar,4.0,USD,Liquor,32703372,yashdani,2023-07-14T08:17:50Z,2023-07-14T08:17:50Z
32,32703372,30109179,Nature valley,0.0,USD,General,32703372,yashdani,2023-07-14T08:17:39Z,2023-07-14T08:17:39Z
33,32703372,30109179,Fruit,0.0,USD,Groceries,32703372,yashdani,2023-07-14T08:17:23Z,2023-07-14T08:17:23Z
34,32703372,30109179,Kashi,0.0,USD,General,32703372,yashdani,2023-07-14T08:17:07Z,2023-07-14T08:17:07Z
35,32703372,30109179,Apples,4.99,USD,Groceries,32703372,yashdani,2023-07-14T08:16:43Z,2023-07-14T08:16:43Z
36,32703372,30109179,Ice cream,5.98,USD,Groceries,32703372,yashdani,2023-07-14T08:16:27Z,2023-07-14T08:16:27Z
37,32703372,30109179,A2,0.0,USD,General,32703372,yashdani,2023-07-14T08:15:53Z,2023-07-14T08:15:53Z
38,43357520,48657130,Poker ,5.0,USD,Games,43357520,Meet,2023-07-14T00:11:33Z,2023-07-14T00:11:33Z
39,43357520,29433704,Surface wipes ,2.83,USD,General,43357520,Meet,2023-07-14T00:11:01Z,2023-07-14T00:14:52Z
40,43357520,29433704,pur water filter ,5.58,USD,Household supplies,43357520,Meet,2023-07-14T00:07:53Z,2023-07-14T00:09:40Z
41,43357520,30109179,Ralphs yash apple and oranges ,8.98,USD,Groceries,43357520,Meet,2023-07-09T05:03:47Z,2023-07-09T05:03:47Z
42,43357520,30109179,Raplhs meet wonton + salad,2.0,USD,General,43357520,Meet,2023-07-09T05:03:06Z,2023-07-25T04:10:03Z
43,43357520,30109179,Ralphs common ,8.71,USD,General,43357520,Meet,2023-07-09T05:02:41Z,2023-07-09T05:03:12Z
44,43357520,30109179,Pesto,1.49,USD,General,43357520,Meet,2023-07-09T04:57:45Z,2023-07-09T04:57:45Z
45,43357520,30109179,Ginger ,1.0,USD,Groceries,43357520,Meet,2023-07-09T04:57:30Z,2023-07-09T04:57:30Z
46,43357520,30109179,Pasta,0.5,USD,Groceries,43357520,Meet,2023-07-09T04:57:01Z,2023-07-09T04:57:01Z
47,43357520,30109179,Olives ,0.5,USD,Groceries,43357520,Meet,2023-07-09T04:56:41Z,2023-07-09T04:56:41Z
48,43357520,30109179,Garlic ,0.9,USD,Groceries,43357520,Meet,2023-07-09T04:56:27Z,2023-07-09T04:56:27Z
49,43357520,30109179,Green bell pepper,1.94,USD,General,43357520,Meet,2023-07-09T04:56:02Z,2023-07-09T04:56:02Z
50,32703372,30109179,Ginger,1.0,USD,Groceries,32703372,yashdani,2023-07-09T04:29:31Z,2023-07-09T04:29:31Z
51,32703372,30109179,Garlic,0.89,USD,Groceries,32703372,yashdani,2023-07-09T04:29:20Z,2023-07-09T04:29:20Z
52,32703372,30109179,Roti,7.5,USD,Dining out,32703372,yashdani,2023-07-08T16:50:32Z,2023-07-08T16:50:32Z
53,32703372,30109179,Paneer,4.0,USD,General,32703372,yashdani,2023-07-08T16:50:20Z,2023-07-08T16:50:20Z
54,43357520,30109179,Crunch,4.29,USD,General,43357520,Meet,2023-07-06T19:54:35Z,2023-07-06T19:54:35Z
55,43357520,30109179,Ice cream,5.49,USD,Groceries,43357520,Meet,2023-07-04T04:53:29Z,2023-07-04T04:53:29Z
56,43357520,30109179,Tomato,1.26,USD,Groceries,43357520,Meet,2023-07-04T04:52:51Z,2023-07-04T04:52:51Z
57,43357520,30109179,Serrano pepper,0.3,USD,General,43357520,Meet,2023-07-04T04:52:00Z,2023-07-04T04:52:00Z
58,43357520,30109179,Onions,0.7,USD,Groceries,43357520,Meet,2023-07-04T04:51:38Z,2023-07-04T04:51:38Z
59,43357520,30109179,Cookies,6.98,USD,General,43357520,Meet,2023-07-04T04:50:56Z,2023-07-04T04:50:56Z
60,43357520,30109179,Cheetos puffs ,3.98,USD,General,43357520,Meet,2023-07-04T04:50:10Z,2023-07-04T04:50:10Z
61,32703372,30109179,Cheese,0.0,USD,Groceries,32703372,yashdani,2023-07-02T00:16:10Z,2023-07-02T00:16:10Z
62,32703372,30109179,Samosa,0.0,USD,Dining out,32703372,yashdani,2023-07-02T00:15:55Z,2023-07-02T00:15:55Z
63,32703372,30109179,Milk,0.0,USD,Groceries,32703372,yashdani,2023-07-02T00:15:36Z,2023-07-02T00:15:36Z
64,32703372,30109179,Sourdough,0.0,USD,General,32703372,yashdani,2023-07-02T00:15:23Z,2023-07-02T00:15:23Z
65,32703372,30109179,Avocado,0.0,USD,General,32703372,yashdani,2023-07-02T00:14:49Z,2023-07-02T00:14:49Z
66,32703372,30109179,Sparkling water,0.0,USD,Groceries,32703372,yashdani,2023-07-02T00:14:30Z,2023-07-02T00:14:30Z
67,43357520,29433704,Gas bill,3.73,USD,Heat/gas,43357520,Meet,2023-07-01T07:40:51Z,2023-07-01T07:43:19Z
