,id,group_id,description,cost,currency_code,category,id,first_name,created_at,updated_at
0,43357520,30109179,Coca cola for diwali,1.74,USD,Groceries,43357520,Meet,2022-11-01T03:17:22Z,2022-11-01T15:02:07Z
1,43357520,30109179,Tomatoes 25 oct,0.32,USD,General,43357520,Meet,2022-11-01T03:15:27Z,2022-11-01T03:15:27Z
2,46379417,30109179,Aluminum foil,1.09,USD,Household supplies,46379417,swapnilarya68,2022-10-31T23:13:17Z,2022-10-31T23:13:17Z
3,32703372,,Haircut,27.5,USD,General,32703372,yashdani,2022-10-29T22:19:37Z,2022-10-29T22:19:37Z
4,32703372,30109179,Porn with a C,0.26,USD,General,32703372,yashdani,2022-10-29T22:18:46Z,2022-10-29T22:18:46Z
5,27555627,30109179,Tomato,1.28,USD,Groceries,27555627,Geet,2022-10-29T07:06:24Z,2022-10-29T07:06:24Z
6,27555627,30109179,Lays,2.99,USD,General,27555627,Geet,2022-10-29T07:06:09Z,2022-10-29T07:06:09Z
7,27555627,30109179,Herseys,0.0,USD,General,27555627,Geet,2022-10-29T07:05:52Z,2022-10-29T07:05:52Z
8,27555627,30109179,Green beans,0.68,USD,Groceries,27555627,Geet,2022-10-29T07:05:29Z,2022-10-29T07:05:29Z
9,27555627,30109179,Potatoes,1.0,USD,General,27555627,Geet,2022-10-29T07:05:09Z,2022-10-29T07:05:09Z
10,32703372,30109179,Paneer,0.0,USD,General,32703372,yashdani,2022-10-29T07:00:16Z,2022-10-29T07:00:16Z
11,32703372,30109179,Chutney,0.8,USD,General,32703372,yashdani,2022-10-29T01:59:01Z,2022-10-29T01:59:01Z
12,32703372,30109179,Kurmurs,0.6,USD,General,32703372,yashdani,2022-10-29T01:58:52Z,2022-10-29T01:58:52Z
13,46379417,30109179,Pizza stuff and ginger,4.04,USD,Groceries,46379417,swapnilarya68,2022-10-28T08:44:19Z,2022-10-28T08:44:21Z
14,46379417,30109179,Def not vegan cheese,1.59,USD,Groceries,46379417,swapnilarya68,2022-10-28T08:43:35Z,2022-10-28T08:43:35Z
15,32703372,29433704,Masks,2.0,USD,General,32703372,yashdani,2022-10-28T02:57:41Z,2022-10-28T02:57:41Z
16,41535264,29433704,rfd nachos,5.0,USD,General,41535264,Akshaya,2022-10-27T06:14:51Z,2022-10-27T06:14:51Z
17,27555627,29433704,Lyft,2.48,USD,Taxi,27555627,Geet,2022-10-27T06:14:06Z,2022-10-27T06:14:06Z
18,41535264,29433704,uber,5.23,USD,Taxi,41535264,Akshaya,2022-10-27T06:13:06Z,2022-10-27T06:13:06Z
19,41535264,29433704,uber,7.0,USD,Taxi,41535264,Akshaya,2022-10-27T06:12:34Z,2022-10-27T06:12:34Z
20,46379417,30109179,Rice,5.8,USD,General,46379417,swapnilarya68,2022-10-27T04:40:24Z,2022-10-27T04:40:24Z
21,27555627,29433704,Bill - Apartments.com,3.16,USD,General,27555627,Geet,2022-10-26T22:54:59Z,2022-10-26T22:54:59Z
22,46379417,30109179,Tofu,0.72,USD,General,46379417,swapnilarya68,2022-10-26T05:49:56Z,2022-10-26T05:49:56Z
23,46379417,30109179,Nipples,8.0,USD,General,46379417,swapnilarya68,2022-10-26T05:49:36Z,2022-10-26T05:49:36Z
24,46379417,30109179,Serrano,0.06,USD,General,46379417,swapnilarya68,2022-10-26T05:48:38Z,2022-10-26T05:48:38Z
25,46379417,30109179,Onions,0.67,USD,Groceries,46379417,swapnilarya68,2022-10-26T05:48:31Z,2022-10-26T05:48:31Z
26,46379417,30109179,Potato ,1.1,USD,Groceries,46379417,swapnilarya68,2022-10-26T05:48:24Z,2022-10-26T05:48:24Z
27,46379417,30109179,Peas,0.55,USD,General,46379417,swapnilarya68,2022-10-26T05:48:16Z,2022-10-26T05:48:16Z
28,46379417,30109179,Green peppers,0.28,USD,General,46379417,swapnilarya68,2022-10-26T05:47:08Z,2022-10-26T05:47:08Z
29,46379417,30109179,Chilli flakes,0.4,USD,General,46379417,swapnilarya68,2022-10-26T05:46:49Z,2022-10-26T05:46:49Z
