,id,group_id,description,cost,currency_code,category,id,first_name,created_at,updated_at
0,27555627,29433704,Cigarette,1.0,USD,Entertainment - Other,27555627,Geet,2023-04-30T06:20:22Z,2023-04-30T06:20:22Z
1,27555627,29433704,Usc to artesia,10.63,USD,General,27555627,Geet,2023-04-30T06:17:58Z,2023-04-30T06:17:58Z
2,41535264,29433704,g-lyft,9.57,USD,Taxi,41535264,Akshaya,2023-04-30T06:17:48Z,2023-04-30T06:17:48Z
3,32703372,,Payment,2.5,USD,General,32703372,yashdani,2023-04-29T02:42:46Z,2023-04-29T02:42:46Z
4,32703372,,Test,2.5,USD,General,32703372,yashdani,2023-04-29T02:42:30Z,2023-04-29T02:42:30Z
5,27555627,30109179,Onion,0.28,USD,Groceries,27555627,Geet,2023-04-28T07:33:54Z,2023-04-28T07:34:05Z
6,27555627,30109179,Ginger,0.4,USD,Groceries,27555627,Geet,2023-04-28T07:33:46Z,2023-04-28T07:33:46Z
7,27555627,30109179,Garlic,0.36,USD,Groceries,27555627,Geet,2023-04-28T07:33:36Z,2023-04-28T07:33:36Z
8,27555627,30109179,Yellow orange bell pepper,0.52,USD,Groceries,27555627,Geet,2023-04-28T07:33:27Z,2023-04-28T07:33:27Z
9,27555627,30109179,Green bell pepper ,0.63,USD,General,27555627,Geet,2023-04-28T07:33:13Z,2023-04-28T07:33:13Z
10,27555627,30109179,Pasta,0.59,USD,Groceries,27555627,Geet,2023-04-28T07:33:01Z,2023-04-28T07:33:01Z
11,27555627,30109179,Parmesan,0.6,USD,General,27555627,Geet,2023-04-28T07:32:49Z,2023-04-28T07:32:49Z
12,27555627,30109179,Pasta sauce,1.39,USD,Groceries,27555627,Geet,2023-04-28T07:32:42Z,2023-04-28T07:32:42Z
13,27555627,30109179,Raspberry blackberry ,2.0,USD,General,27555627,Geet,2023-04-28T07:30:56Z,2023-04-28T07:30:56Z
14,27555627,30109179,Serrano,0.04,USD,General,27555627,Geet,2023-04-28T07:30:39Z,2023-04-28T07:30:39Z
15,27555627,30109179,Onions,0.59,USD,Groceries,27555627,Geet,2023-04-28T07:30:03Z,2023-04-28T07:30:03Z
16,27555627,30109179,Tomato,2.07,USD,Groceries,27555627,Geet,2023-04-28T07:29:52Z,2023-04-28T07:29:52Z
17,46379417,30109179,Roti,4.99,USD,Dining out,46379417,swapnilarya68,2023-04-27T08:31:15Z,2023-04-27T08:31:15Z
18,46379417,30109179,Tofu,0.38,USD,General,46379417,swapnilarya68,2023-04-27T08:30:31Z,2023-04-27T08:30:31Z
19,46379417,30109179,Onions,0.94,USD,Groceries,46379417,swapnilarya68,2023-04-27T08:30:21Z,2023-04-27T08:30:22Z
20,46379417,30109179,Serrano ,0.07,USD,General,46379417,swapnilarya68,2023-04-27T08:30:06Z,2023-04-27T08:30:06Z
21,46379417,30109179,Tomatoes,1.87,USD,General,46379417,swapnilarya68,2023-04-27T08:29:57Z,2023-04-27T08:29:57Z
22,46379417,30109179,Pineapple ,1.2,USD,General,46379417,swapnilarya68,2023-04-27T08:25:47Z,2023-04-27T08:25:47Z
23,46379417,30109179,Potato ,1.0,USD,Groceries,46379417,swapnilarya68,2023-04-27T08:25:26Z,2023-04-27T08:25:26Z
24,46379417,30109179,Cheetos,4.58,USD,General,46379417,swapnilarya68,2023-04-27T08:25:15Z,2023-04-27T08:25:15Z
25,27555627,30109179,Chips ahoy,5.0,USD,Groceries,27555627,Geet,2023-04-26T06:17:14Z,2023-04-26T06:17:14Z
26,27555627,30109179,Seltzer,5.0,USD,General,27555627,Geet,2023-04-26T06:16:50Z,2023-04-26T06:16:50Z
27,32703372,29433704,Toilet paper,4.87,USD,Household supplies,32703372,yashdani,2023-04-25T00:02:44Z,2023-04-25T00:02:44Z
28,32703372,30109179,Insomnia,3.0,USD,General,32703372,yashdani,2023-04-25T00:01:55Z,2023-04-25T00:01:55Z
29,27555627,29433704,Coco,19.17,USD,General,27555627,Geet,2023-04-24T19:18:42Z,2023-04-24T19:18:42Z
30,41535264,30109179,okra,1.51,USD,General,41535264,Akshaya,2023-04-23T20:07:16Z,2023-04-23T20:07:16Z
31,32703372,,Metro,3.5,USD,Bus/train,32703372,yashdani,2023-05-18T18:19:41Z,2023-05-18T18:19:41Z
32,32703372,,Ice cream,4.25,USD,Groceries,32703372,yashdani,2023-05-18T18:19:04Z,2023-05-18T18:19:04Z
33,43357520,29433704,Flush tablet ,1.63,USD,General,43357520,Meet,2023-04-22T18:51:52Z,2023-04-22T18:51:52Z
34,43357520,29433704,Clorox,0.72,USD,General,43357520,Meet,2023-04-22T18:51:18Z,2023-04-22T18:51:18Z
35,43357520,30109179,Basil,0.6,USD,General,43357520,Meet,2023-04-22T18:47:35Z,2023-04-22T18:47:35Z
36,43357520,30109179,Coriander seeds ,0.79,USD,General,43357520,Meet,2023-04-22T18:45:10Z,2023-04-22T18:45:10Z
37,41535264,30109179,pineapple,0.6,USD,General,41535264,Akshaya,2023-04-22T18:37:53Z,2023-04-22T18:37:53Z
38,43357520,30109179,Cheetos and nachos ,2.03,USD,General,43357520,Meet,2023-04-22T18:37:19Z,2023-04-22T18:37:19Z
39,43357520,30109179,Coca cola,1.74,USD,Groceries,43357520,Meet,2023-04-22T18:36:24Z,2023-04-22T18:36:24Z
40,43357520,30109179,Cups ,1.33,USD,General,43357520,Meet,2023-04-22T18:31:13Z,2023-04-22T18:31:13Z
41,43357520,30109179,Red label,6.67,USD,General,43357520,Meet,2023-04-22T18:30:46Z,2023-04-22T18:30:46Z
42,43357520,30109179,Corona,6.0,USD,General,43357520,Meet,2023-04-22T18:28:42Z,2023-04-22T18:38:29Z
43,43357520,30109179,Jalapeño pepper,0.29,USD,General,43357520,Meet,2023-04-22T18:26:09Z,2023-04-22T18:26:09Z
44,43357520,30109179,Green bell pepper,0.63,USD,General,43357520,Meet,2023-04-22T18:25:56Z,2023-04-22T18:25:56Z
45,43357520,30109179,Coconut,0.6,USD,Groceries,43357520,Meet,2023-04-22T18:24:54Z,2023-04-22T18:24:54Z
46,43357520,30109179,Cilantro,0.2,USD,General,43357520,Meet,2023-04-22T18:24:46Z,2023-04-22T18:24:46Z
47,46379417,30109179,Ralphs,5.44,USD,General,46379417,swapnilarya68,2023-04-22T04:36:04Z,2023-04-22T04:36:05Z
48,46379417,30109179,Cheese Pizza,1.81,USD,Groceries,46379417,swapnilarya68,2023-04-22T04:14:43Z,2023-04-22T04:14:43Z
49,46379417,30109179,Ralphs,2.23,USD,General,46379417,swapnilarya68,2023-04-21T02:53:53Z,2023-04-21T02:53:54Z
50,32703372,30109179,Whiskey,10.95,USD,Liquor,32703372,yashdani,2023-04-20T07:08:48Z,2023-04-20T07:09:11Z
51,32703372,30109179,Peppercorn,0.66,USD,General,32703372,yashdani,2023-04-20T07:07:28Z,2023-04-20T07:07:28Z
52,32703372,30109179,Moong,1.6,USD,General,32703372,yashdani,2023-04-20T02:55:16Z,2023-04-20T02:55:16Z
53,32703372,30109179,Toor dal,1.6,USD,General,32703372,yashdani,2023-04-20T02:55:10Z,2023-04-20T02:55:10Z
54,32703372,30109179,Yogurt,0.0,USD,Groceries,32703372,yashdani,2023-04-20T02:54:59Z,2023-04-20T02:54:59Z
55,32703372,30109179,Roti,4.0,USD,Dining out,32703372,yashdani,2023-04-20T02:54:44Z,2023-04-20T02:54:44Z
56,32703372,30109179,Paneer,1.6,USD,General,32703372,yashdani,2023-04-20T02:54:28Z,2023-04-20T02:54:28Z
57,32703372,30109179,Black eyed peas,1.6,USD,General,32703372,yashdani,2023-04-20T02:54:23Z,2023-04-20T02:54:23Z
58,27555627,30109179,Oregano chilli flakes,0.6,USD,General,27555627,Geet,2023-04-19T02:56:07Z,2023-04-19T02:56:07Z
59,27555627,30109179,Paneer milk,0.72,USD,Groceries,27555627,Geet,2023-04-19T02:55:41Z,2023-04-25T05:17:32Z
60,32703372,,Coke Mtndew,3.5,USD,General,32703372,yashdani,2023-04-18T06:55:11Z,2023-04-18T06:55:11Z
61,32703372,30109179,HaagenDazs,0.0,USD,General,32703372,yashdani,2023-04-18T06:54:11Z,2023-04-18T06:54:11Z
62,32703372,30109179,A2 milk,0.0,USD,Groceries,32703372,yashdani,2023-04-18T06:53:10Z,2023-04-18T06:53:10Z
63,32703372,,Trader joes,6.77,USD,Groceries,32703372,yashdani,2023-05-18T18:18:08Z,2023-05-18T18:18:08Z
64,32703372,,USC Card,10.0,USD,General,32703372,yashdani,2023-05-18T18:15:46Z,2023-05-18T18:15:46Z
65,32703372,,Tax,52.0,USD,General,32703372,yashdani,2023-05-18T18:14:42Z,2023-05-18T18:15:13Z
66,27555627,30109179,Sprite ,3.5,USD,General,27555627,Geet,2023-04-15T07:50:46Z,2023-04-15T07:50:46Z
67,46379417,30109179,IRS Mails,9.65,USD,General,46379417,swapnilarya68,2023-04-15T01:07:03Z,2023-04-15T01:07:03Z
68,32703372,,Laundry,13.85,USD,Services,32703372,yashdani,2023-05-18T18:14:22Z,2023-05-18T18:14:22Z
69,32703372,,Chipotle,10.0,USD,Dining out,32703372,yashdani,2023-05-18T18:13:58Z,2023-05-18T18:13:58Z
70,27555627,30109179,Paneer,1.6,USD,General,27555627,Geet,2023-04-14T16:57:31Z,2023-04-14T16:57:31Z
71,27555627,30109179,Yogurt,0.8,USD,Groceries,27555627,Geet,2023-04-13T17:10:34Z,2023-04-13T17:10:34Z
72,27555627,30109179,Naan,2.0,USD,General,27555627,Geet,2023-04-13T17:10:26Z,2023-04-13T17:10:26Z
73,32703372,29433704,Gas bill,12.45,USD,Heat/gas,32703372,yashdani,2023-04-11T21:06:36Z,2023-04-11T21:06:36Z
74,46379417,30109179,Ginger,0.4,USD,Groceries,46379417,swapnilarya68,2023-04-11T08:59:56Z,2023-04-11T08:59:56Z
75,46379417,30109179,Tomatoes,0.4,USD,General,46379417,swapnilarya68,2023-04-11T08:59:31Z,2023-04-11T08:59:31Z
76,46379417,30109179,Salt,0.13,USD,Groceries,46379417,swapnilarya68,2023-04-11T08:59:26Z,2023-04-11T08:59:26Z
77,46379417,30109179,Garlic,0.36,USD,Groceries,46379417,swapnilarya68,2023-04-11T08:59:14Z,2023-04-11T08:59:14Z
78,46379417,30109179,Pasta,0.49,USD,Groceries,46379417,swapnilarya68,2023-04-11T08:59:08Z,2023-04-11T08:59:08Z
79,46379417,30109179,Peppers,0.41,USD,General,46379417,swapnilarya68,2023-04-11T08:58:56Z,2023-04-11T08:58:56Z
80,46379417,30109179,Parmesan,0.6,USD,General,46379417,swapnilarya68,2023-04-11T08:58:48Z,2023-04-11T08:58:48Z
81,32703372,,Chips ahoy,5.0,USD,Groceries,32703372,yashdani,2023-05-18T18:13:29Z,2023-05-18T18:13:29Z
82,43357520,30109179,Green bell pepper ,0.42,USD,General,43357520,Meet,2023-04-09T20:54:11Z,2023-04-09T20:54:11Z
83,41535264,30109179,tortilla,0.76,USD,General,41535264,Akshaya,2023-04-09T20:52:59Z,2023-04-09T20:52:59Z
84,41535264,30109179,bread,1.64,USD,Groceries,41535264,Akshaya,2023-04-09T04:27:04Z,2023-04-09T04:27:04Z
85,46379417,30109179,Ginger,0.4,USD,Groceries,46379417,swapnilarya68,2023-04-08T01:58:52Z,2023-04-08T01:58:52Z
86,46379417,30109179,Naan,1.0,USD,General,46379417,swapnilarya68,2023-04-08T01:58:32Z,2023-04-08T01:58:32Z
87,46379417,30109179,Yoghurt,0.8,USD,General,46379417,swapnilarya68,2023-04-08T01:58:18Z,2023-04-08T01:58:18Z
88,46379417,30109179,Ralphs,2.12,USD,General,46379417,swapnilarya68,2023-04-08T01:57:10Z,2023-04-08T01:57:11Z
89,46379417,30109179,Roti,5.0,USD,General,46379417,swapnilarya68,2023-04-08T01:56:37Z,2023-04-08T01:56:37Z
90,43357520,30109179,Cabbage,0.14,USD,General,43357520,Meet,2023-04-07T16:13:06Z,2023-04-07T16:13:06Z
91,27555627,30109179,Onions,0.51,USD,Groceries,27555627,Geet,2023-04-05T04:54:18Z,2023-04-05T04:54:23Z
92,27555627,30109179,Tomato,0.42,USD,Groceries,27555627,Geet,2023-04-05T04:54:10Z,2023-04-05T04:54:10Z
93,27555627,30109179,LOL Butter,2.5,USD,Groceries,27555627,Geet,2023-04-05T04:53:59Z,2023-04-05T04:53:59Z
94,27555627,30109179,Queso,4.49,USD,General,27555627,Geet,2023-04-05T04:53:44Z,2023-04-05T04:53:44Z
95,27555627,30109179,Chips Ahoy,4.49,USD,Groceries,27555627,Geet,2023-04-05T04:53:32Z,2023-04-05T04:53:32Z
96,32703372,30109179,Olive oil ,3.6,USD,Groceries,32703372,yashdani,2023-04-04T06:09:27Z,2023-04-04T06:09:37Z
97,32703372,30109179,Beans and peppers,0.13,USD,Groceries,32703372,yashdani,2023-04-04T06:09:11Z,2023-04-04T06:09:18Z
98,32703372,30109179,Strawberries,2.5,USD,General,32703372,yashdani,2023-04-04T06:08:16Z,2023-04-04T06:08:35Z
99,32703372,30109179,Tomato,0.38,USD,Groceries,32703372,yashdani,2023-04-04T06:07:54Z,2023-04-04T06:07:54Z
100,32703372,30109179,Milk,0.95,USD,Groceries,32703372,yashdani,2023-04-04T05:18:34Z,2023-04-04T05:18:34Z
101,32703372,30109179,Hangers,0.0,USD,General,32703372,yashdani,2023-04-04T05:18:21Z,2023-04-04T05:18:21Z
102,32703372,30109179,Bread,1.43,USD,Groceries,32703372,yashdani,2023-04-04T05:18:06Z,2023-04-05T02:07:47Z
103,32703372,,Sesame sticks,3.0,USD,General,32703372,yashdani,2023-04-04T05:16:32Z,2023-04-04T05:16:32Z
104,32703372,,Yogurt,1.0,USD,Groceries,32703372,yashdani,2023-04-04T05:15:43Z,2023-04-04T05:15:43Z
105,32703372,,Yogurt,3.49,USD,Groceries,32703372,yashdani,2023-04-04T05:15:09Z,2023-04-04T05:15:09Z
106,32703372,,Yogurt,3.49,USD,Groceries,32703372,yashdani,2023-04-04T05:15:02Z,2023-04-04T05:15:02Z
107,32703372,,Potato chips,3.99,USD,Groceries,32703372,yashdani,2023-04-04T05:14:50Z,2023-04-04T05:14:50Z
