,id,group_id,description,cost,currency_code,category,id,first_name,created_at,updated_at
0,46379417,30109179,Ralphs,6.05,USD,General,46379417,swapnilarya68,2023-08-30T22:10:44Z,2023-08-30T22:10:44Z
1,46379417,30109179,Tofu ,1.19,USD,General,46379417,swapnilarya68,2023-08-30T22:10:26Z,2023-08-30T22:10:26Z
2,27555627,29433704,Electricity bill (8/4/23-8/28/23),23.06,USD,Electricity,27555627,Geet,2023-08-30T21:50:15Z,2023-08-30T21:50:15Z
3,27555627,29433704,LADWP start fee,3.16,USD,General,27555627,Geet,2023-08-30T21:49:13Z,2023-08-30T21:49:13Z
4,46379417,30109179,Tofu,0.44,USD,General,46379417,swapnilarya68,2023-08-29T01:43:46Z,2023-08-29T01:43:46Z
5,32703372,29433704,Vape,3.82,USD,General,32703372,yashdani,2023-08-28T19:29:51Z,2023-08-28T19:29:51Z
6,32703372,30109179,Chocolate,0.0,USD,General,32703372,yashdani,2023-08-28T07:40:18Z,2023-08-28T07:40:18Z
7,32703372,30109179,Avocado,0.0,USD,General,32703372,yashdani,2023-08-28T07:40:01Z,2023-08-28T07:40:01Z
8,32703372,30109179,Pepper,0.8,USD,General,32703372,yashdani,2023-08-28T07:38:59Z,2023-08-28T07:38:59Z
9,32703372,30109179,Tomato,0.46,USD,Groceries,32703372,yashdani,2023-08-28T07:38:19Z,2023-08-28T07:38:19Z
10,32703372,30109179,Pista,0.0,USD,General,32703372,yashdani,2023-08-28T07:38:03Z,2023-08-28T07:38:03Z
11,32703372,29433704,Method cleaner,0.73,USD,Cleaning,32703372,yashdani,2023-08-28T07:37:31Z,2023-08-28T07:40:29Z
12,43357520,53477530,Payment,0.33,USD,General,43357520,Meet,2023-08-27T22:24:30Z,2023-08-27T22:24:30Z
13,27555627,53477530,Lyft,2.76,USD,Taxi,27555627,Geet,2023-08-27T22:10:27Z,2023-08-27T22:10:27Z
14,27555627,30109179,Paneer,2.0,USD,General,27555627,Geet,2023-08-27T22:09:58Z,2023-08-27T22:09:58Z
15,27555627,30109179,Roti,1.67,USD,Dining out,27555627,Geet,2023-08-27T22:09:07Z,2023-08-27T22:09:07Z
16,41535264,,Settle all balances,0.0,USD,General,41535264,Akshaya,2023-08-27T16:48:13Z,2023-08-27T16:48:13Z
17,41535264,43180781,Settle all balances,35.22,USD,General,41535264,Akshaya,2023-08-27T16:48:13Z,2023-08-27T16:48:13Z
18,41535264,30109179,Settle all balances,58.43,USD,General,41535264,Akshaya,2023-08-27T16:48:13Z,2023-08-27T16:48:13Z
19,41535264,,Payment,93.65,USD,General,41535264,Akshaya,2023-08-27T16:48:13Z,2023-08-27T16:48:13Z
20,46379417,53477530,Uber,3.08,USD,Taxi,46379417,swapnilarya68,2023-08-27T07:29:06Z,2023-08-27T07:29:06Z
21,32703372,30109179,Roti,0.84,USD,Dining out,32703372,yashdani,2023-08-27T00:19:55Z,2023-08-27T00:19:55Z
22,32703372,30109179,Roti,2.0,USD,Dining out,32703372,yashdani,2023-08-27T00:19:48Z,2023-08-27T00:19:48Z
23,32703372,30109179,Roti,1.67,USD,Dining out,32703372,yashdani,2023-08-27T00:19:40Z,2023-08-27T00:19:40Z
24,32703372,30109179,Naan,3.0,USD,General,32703372,yashdani,2023-08-27T00:17:02Z,2023-08-27T00:17:02Z
25,32703372,30109179,Paneer,3.5,USD,General,32703372,yashdani,2023-08-27T00:16:46Z,2023-08-27T00:16:46Z
26,32703372,30109179,Naan,0.0,USD,General,32703372,yashdani,2023-08-27T00:16:25Z,2023-08-27T00:16:25Z
27,32703372,30109179,Anarbagh,5.19,USD,General,32703372,yashdani,2023-08-27T00:16:11Z,2023-08-27T00:16:11Z
28,46379417,53477530,Pizza,2.29,USD,Dining out,46379417,swapnilarya68,2023-08-26T21:42:59Z,2023-08-26T21:42:59Z
29,27555627,53477530,Pizza,2.29,USD,Dining out,27555627,Geet,2023-08-26T21:19:36Z,2023-08-26T21:19:36Z
30,27555627,53477530,Lyft,6.02,USD,Taxi,27555627,Geet,2023-08-26T21:19:02Z,2023-08-26T21:19:02Z
31,32703372,53477530,Pizza,2.29,USD,Dining out,32703372,yashdani,2023-08-26T21:17:41Z,2023-08-26T21:17:41Z
32,32703372,53477530,Lyft,6.43,USD,Taxi,32703372,yashdani,2023-08-26T21:17:00Z,2023-08-27T03:31:53Z
33,43357520,53477530,Redbull,2.1,USD,General,43357520,Meet,2023-08-26T19:08:48Z,2023-08-26T19:08:48Z
34,43357520,53477530,Jaegermeister,2.79,USD,General,43357520,Meet,2023-08-26T19:08:05Z,2023-08-26T19:08:05Z
35,43357520,53477530,Coca cola,0.75,USD,Groceries,43357520,Meet,2023-08-26T19:07:48Z,2023-08-26T19:10:02Z
36,43357520,,Redbull,2.1,USD,General,43357520,Meet,2023-08-26T18:34:53Z,2023-08-26T18:35:05Z
37,43357520,30109179,Cold dessert la michocana,2.67,USD,General,43357520,Meet,2023-08-26T18:26:11Z,2023-08-26T18:26:11Z
38,43357520,30109179,Mud pie cake,6.99,USD,Gifts,43357520,Meet,2023-08-26T18:22:31Z,2023-08-26T18:22:31Z
39,43357520,30109179,Roti,3.33,USD,Dining out,43357520,Meet,2023-08-26T18:21:42Z,2023-08-26T18:21:42Z
40,43357520,30109179, paneer,1.6,USD,General,43357520,Meet,2023-08-26T18:20:56Z,2023-08-26T18:21:28Z
41,43357520,30109179,Onion,0.46,USD,Groceries,43357520,Meet,2023-08-26T18:04:13Z,2023-08-26T18:04:13Z
42,43357520,30109179,Bread ,0.5,USD,Groceries,43357520,Meet,2023-08-26T18:04:00Z,2023-08-26T18:04:00Z
43,43357520,30109179,Cilantro,0.16,USD,General,43357520,Meet,2023-08-26T18:03:18Z,2023-08-26T18:03:18Z
44,46379417,30109179,Onion,0.6,USD,Groceries,46379417,swapnilarya68,2023-08-26T16:52:51Z,2023-08-26T16:52:51Z
45,43357520,29433704,Vape ,14.0,USD,General,43357520,Meet,2023-08-25T20:42:46Z,2023-08-28T19:29:33Z
46,32703372,30109179,Gas bill,0.97,USD,Heat/gas,32703372,yashdani,2023-08-25T16:38:58Z,2023-08-25T16:38:58Z
47,32703372,30109179,Gas installation charges,4.17,USD,Gas/fuel,32703372,yashdani,2023-08-25T16:38:32Z,2023-08-25T16:38:32Z
48,27555627,29433704,Can opener and forks,0.8,USD,General,27555627,Geet,2023-08-24T20:46:08Z,2023-08-24T20:46:08Z
49,32703372,30109179,Onion,0.34,USD,Groceries,32703372,yashdani,2023-08-24T03:09:57Z,2023-08-24T03:09:57Z
50,32703372,30109179,Tomato,0.5,USD,Groceries,32703372,yashdani,2023-08-24T03:09:51Z,2023-08-24T03:09:51Z
51,32703372,30109179,Spinach,1.0,USD,General,32703372,yashdani,2023-08-24T03:09:38Z,2023-08-24T03:09:38Z
52,32703372,30109179,Mango,0.0,USD,General,32703372,yashdani,2023-08-24T03:09:25Z,2023-08-24T03:09:25Z
53,46379417,30109179,Ginger,0.4,USD,Groceries,46379417,swapnilarya68,2023-08-21T18:02:15Z,2023-08-21T18:02:15Z
